
2,0,3900
2,0,3896
2,0,3896
2,0,3956
2,0,4120
2,0,3880
2,0,3888
2,0,3884
2,0,3952
2,0,3932
2,0,3880
2,0,3876
2,0,3880
2,0,3964
2,0,3940
2,0,3904
2,0,3884
2,0,3896
2,0,3960
2,0,3936
2,0,3888
2,0,3748
2,0,3748
2,0,4000
2,0,3888
2,0,3884
2,0,3884
2,0,3896
2,0,4016
2,0,3896
2,0,3760
2,0,3904
2,0,3908
2,0,4008
2,0,3896
2,0,3880
2,0,3900
2,0,3780
2,0,3992
2,0,3888
2,0,3896
2,0,3904
2,0,3936
2,0,3976
2,0,3896
2,0,3752
2,0,3884
2,0,3952
2,0,3988
2,0,3888
2,0,3892
2,0,3884
2,0,3948
2,0,3932
2,0,3888
2,0,3900
2,0,3908
2,0,3980
2,0,3940
2,0,3900
2,0,3892
2,0,3744
2,0,3964
2,0,3944
2,0,3908
2,0,3908
2,0,3900
2,0,4008
2,0,3912
2,0,3764
2,0,3884
2,0,3900
2,0,3988
2,0,3936
2,0,3892
2,0,3896
2,0,3892
2,0,3976
2,0,3884
2,0,3896
2,0,3884
2,0,3916
2,0,4008
2,0,3888
2,0,3880
2,0,3888
2,0,3908
2,0,3960
2,0,3884
2,0,3880
2,0,3876
2,0,3916
2,0,3964
2,0,3896
2,0,3900
2,0,3900
2,0,3924
2,0,3968
2,0,3884
2,0,3872
2,0,3888
2,0,3936
2,0,3928
2,0,3876
2,0,3884
2,0,3760
2,0,3956
2,0,3948
2,0,3892
2,0,3880
2,0,3880
2,0,3972
2,0,3936
2,0,3772
2,0,3884
2,0,3904
2,0,4000
2,0,3904
2,0,3900
2,0,3892
2,0,3900
2,0,3992
2,0,3924
2,0,3880
2,0,3880
2,0,3904
2,0,4004
2,0,3904
2,0,3884
2,0,3768
2,0,3896
2,0,4004
2,0,3868
2,0,3868
2,0,3868
2,0,3892
2,0,3972
2,0,3876
2,0,3756
2,0,3880
2,0,3908
2,0,3976
2,0,3876
2,0,3908
2,0,3888
2,0,3944
2,0,3972
2,0,3892
2,0,3884
2,0,3892
2,0,3972
2,0,3936
2,0,3896
2,0,3888
2,0,3868
2,0,3980
2,0,3956
2,0,3884
2,0,3880
2,0,3884
2,0,3964
2,0,3904
2,0,3880
2,0,3884
2,0,3896
2,0,3992
2,0,3924
2,0,3904
2,0,3880
2,0,3896
2,0,3984
2,0,3912
2,0,3896
2,0,3768
2,0,3920
2,0,4020
2,0,3904
2,0,3920
2,0,3880
2,0,3932
2,0,4012
2,0,3912
2,0,3912
2,0,3904
2,0,3948
2,0,3964
2,0,3872
2,0,3884
2,0,3900
2,0,3788
2,0,3968
2,0,3896
2,0,3872
2,0,3876
2,0,3928
2,0,3964
2,0,3892
2,0,3896
2,0,3768
2,0,3976
2,0,3944
2,0,3896
2,0,3896
2,0,3880
2,0,3944
2,0,3940
2,0,3772
2,0,3892
2,0,3884
2,0,3980
2,0,3896
2,0,3896
2,0,3904
2,0,3884
2,0,4004
2,0,3908
2,0,3880
2,0,3884
2,0,3908
2,0,3976
2,0,3900
2,0,3884
2,0,3748
2,0,3916
2,0,4004
2,0,3900
2,0,3892
2,0,3884
2,0,3904
2,0,3964
2,0,3884
2,0,3752
2,0,3888
2,0,3948
2,0,3956
2,0,3876
2,0,3872
2,0,3888
2,0,3932
2,0,3984
2,0,3888
2,0,3860
2,0,3872
2,0,3948
2,0,3944
2,0,3896
2,0,3888
2,0,3888
2,0,3960
2,0,3924
2,0,3880
2,0,3892
2,0,3884
2,0,3968
2,0,3936
2,0,3876
2,0,3868
2,0,3884
2,0,4000
2,0,3904
2,0,3880
2,0,3892
2,0,3880
2,0,4000
2,0,3904
2,0,3876
2,0,3872
2,0,3788
2,0,3984
2,0,3888
2,0,3868
2,0,3896
2,0,3912
2,0,3996
2,0,3872
2,0,3900
2,0,3756
2,0,3916
2,0,3996
2,0,3872
2,0,3900
2,0,3892
2,0,3940
2,0,3988
2,0,3740
2,0,3892
2,0,3884
2,0,3944
2,0,3964
2,0,3900
2,0,3880
2,0,3884
2,0,3944
2,0,3948
2,0,3900
2,0,3880
2,0,3872
2,0,3976
2,0,3948
2,0,3884
2,0,3752
2,0,3892
2,0,3964
2,0,3944
2,0,3884
2,0,3872
2,0,3896
2,0,3996
2,0,3908
2,0,3756
2,0,3876
2,0,3880
2,0,3960
2,0,3904
2,0,3908
2,0,3896
2,0,3912
2,0,3976
2,0,3860
2,0,3872
2,0,3880
2,0,3924
2,0,4012
2,0,3908
2,0,3896
2,0,3880
2,0,3784
2,0,3960
2,0,3876
2,0,3880
2,0,3896
2,0,3944
2,0,3976
2,0,3896
2,0,3896
2,0,3888
2,0,3924
2,0,3964
2,0,3892
2,0,3908
2,0,3884
2,0,3960
2,0,3968
2,0,3748
2,0,3892
2,0,3888
2,0,3968
2,0,3964
2,0,3888
2,0,3888
2,0,3888
2,0,3984
2,0,3904
2,0,3888
2,0,3884
2,0,3892
2,0,4004
2,0,3928
2,0,3908
2,0,3884
2,0,3756
2,0,3984
2,0,3912
2,0,3884
2,0,3892
2,0,3920
2,0,4004
2,0,3864
2,0,3772
2,0,3884
2,0,3908
2,0,4008
2,0,3904
2,0,3900
2,0,3904
2,0,3952
2,0,4112
2,0,3892
2,0,3876
2,0,3888
2,0,3940
2,0,3968
2,0,3900
2,0,3900
2,0,3752
2,0,3972
2,0,3944
2,0,3892
2,0,3892
2,0,3872
2,0,3956
2,0,3936
2,0,3752
2,0,3884
2,0,3888
2,0,3968
2,0,3952
2,0,3884
2,0,3876
2,0,3876
2,0,4004
2,0,3800
2,0,3912
2,0,3904
2,0,3896
2,0,3980
2,0,3904
2,0,3892
2,0,3892
2,0,3916
2,0,4012
2,0,3904
2,0,3892
2,0,3896
2,0,3916
2,0,4008
2,0,3896
2,0,3760
2,0,3888
2,0,3960
2,0,3988
2,0,3908
2,0,3896
2,0,3904
2,0,3944
2,0,3968
2,0,3872
2,0,3896
2,0,3892
2,0,3920
2,0,3948
2,0,3868
2,0,3876
2,0,3888
2,0,3992
2,0,3956
2,0,3896
2,0,3896
2,0,3892
2,0,3972
2,0,3960
2,0,3864
2,0,3744
2,0,3900
2,0,3996
2,0,3916
2,0,3888
2,0,3892
2,0,3900
2,0,4008
2,0,3772
2,0,3880
2,0,3876
2,0,3916
2,0,3980
2,0,3896
2,0,3896
2,0,3896
2,0,3908
2,0,4008
2,0,3876
2,0,3864
2,0,3896
2,0,3908
2,0,3988
2,0,3896
2,0,3888
2,0,3884
2,0,3944
2,0,3968
2,0,3872
2,0,3880
2,0,3900
2,0,3956
2,0,3968
2,0,3760
2,0,3900
2,0,3884
2,0,3988
2,0,3944
2,0,3896
2,0,3888
2,0,3888
2,0,3960
2,0,3952
2,0,3900
2,0,3884
2,0,3872
2,0,3960
2,0,3928
2,0,3904
2,0,3892
2,0,3764
2,0,3988
2,0,3904
2,0,3892
2,0,3876
2,0,3892
2,0,3972
2,0,3908
2,0,3896
2,0,3740
2,0,3884
2,0,3988
2,0,3888
2,0,3876
2,0,3892
2,0,3936
2,0,3992
2,0,3884
2,0,3764
2,0,3896
2,0,3904
2,0,3968
2,0,3896
2,0,3896
2,0,3876
2,0,3924
2,0,3992
2,0,3904
2,0,3884
2,0,3888
2,0,3936
2,0,3956
2,0,3868
2,0,3864
2,0,3888
2,0,3936
2,0,3944
2,0,3888
2,0,3884
2,0,3872
2,0,3936
2,0,3928
2,0,3884
2,0,3880
2,0,3896
2,0,3968
2,0,3932
2,0,3888
2,0,3868
2,0,3876
2,0,4000
2,0,3912
2,0,3880
2,0,3888
2,0,3768
2,0,3992
2,0,3896
2,0,3884
2,0,3880
2,0,3912
2,0,3984
2,0,3880
2,0,3884
2,0,3756
2,0,3904
2,0,4004
2,0,3892
2,0,3880
2,0,3896
2,0,3928
2,0,3832
2,0,3888
2,0,3876
2,0,3884
2,0,3912
2,0,3952
2,0,3896
2,0,3888
2,0,3896
2,0,3948
2,0,3956
2,0,3860
2,0,3884
2,0,3880
2,0,3940
2,0,3956
2,0,3904
2,0,3888
2,0,3752
2,0,3976
2,0,3940
2,0,3884
2,0,3888
2,0,3896
2,0,3988
2,0,3944
2,0,3764
2,0,3904
2,0,3896
2,0,4012
2,0,3904
2,0,3900
2,0,3900
2,0,3888
2,0,3984
2,0,3924
2,0,3900
2,0,3900
2,0,3908
2,0,4024
2,0,3892
2,0,3896
2,0,3876
2,0,3768
2,0,3988
2,0,3888
2,0,3892
2,0,3908
2,0,3960
2,0,3968
2,0,3884
2,0,3752
2,0,3876
2,0,3932
2,0,3984
2,0,3880
2,0,3892
2,0,3888
2,0,3936
2,0,3960
2,0,3868
2,0,3884
2,0,3892
2,0,3980
2,0,3940
2,0,3876
2,0,3888
2,0,3888
2,0,3964
2,0,3920
2,0,3880
2,0,3900
2,0,3896
2,0,3996
2,0,3912
2,0,3884
2,0,3892
2,0,3764
2,0,3996
2,0,3900
2,0,3892
2,0,3900
2,0,3936
2,0,3980
2,0,3756
2,0,3896
2,0,3892
2,0,3912
2,0,4000
2,0,3888
2,0,3884
2,0,3892
2,0,3924
2,0,3972
2,0,3880
2,0,3888
2,0,3892
2,0,3952
2,0,3984
2,0,3896
2,0,3876
2,0,3764
2,0,3944
2,0,3968
2,0,3892
2,0,3892
2,0,3892
2,0,3964
2,0,3944
2,0,3768
2,0,3904
2,0,3908
2,0,3984
2,0,3952
2,0,3888
2,0,3868
2,0,3896
2,0,3980
2,0,3932
2,0,3884
2,0,3888
2,0,3892
2,0,4008
2,0,3916
2,0,3904
2,0,3904
2,0,3760
2,0,3992
2,0,3896
2,0,3900
2,0,3884
2,0,3912
2,0,4004
2,0,3892
2,0,3760
2,0,3900
2,0,3920
2,0,3996
2,0,3896
2,0,3884
2,0,3892
2,0,3948
2,0,3972
2,0,3880
2,0,3900
2,0,3884
2,0,3928
2,0,3960
2,0,3892
2,0,3896
2,0,3896
2,0,3816
2,0,3960
2,0,3908
2,0,3884
2,0,3896
2,0,3968
2,0,3940
2,0,3920
2,0,3892
2,0,3884
2,0,3976
2,0,3932
2,0,3880
2,0,3900
2,0,3880
2,0,4004
2,0,3788
2,0,3896
2,0,3908
2,0,3920
2,0,3984
2,0,3908
2,0,3896
2,0,3768
2,0,3924
2,0,4028
2,0,3888
2,0,3896
2,0,3900
2,0,3912
2,0,4012
2,0,3900
2,0,3896
2,0,3876
2,0,3940
2,0,3968
2,0,3892
2,0,3900
2,0,3884
2,0,3952
2,0,3964
2,0,3900
2,0,3888
2,0,3892
2,0,3940
2,0,3932
2,0,3888
2,0,3872
2,0,3736
2,0,3976
2,0,3960
2,0,3908
2,0,3904
2,0,3884
2,0,3960
2,0,3940
2,0,3744
2,0,3876
2,0,3868
2,0,4004
2,0,3908
2,0,3872
2,0,3880
2,0,3892
2,0,3992
2,0,3908
2,0,3896
2,0,3876
2,0,3916
2,0,3960
2,0,3900
2,0,3892
2,0,3892
2,0,3924
2,0,3988
2,0,3880
2,0,3896
2,0,3892
2,0,3932
2,0,3984
2,0,3900
2,0,3772
2,0,3892
2,0,3952
2,0,3976
2,0,3888
2,0,3892
2,0,3900
2,0,3936
2,0,3976
2,0,3912
2,0,3908
2,0,3896
2,0,3980
2,0,3944
2,0,3908
2,0,3916
2,0,3788
2,0,3980
2,0,3952
2,0,3900
2,0,3884
2,0,3904
2,0,4008
2,0,3792
2,0,3892
2,0,3872
2,0,3896
2,0,3992
2,0,3896
2,0,3896
2,0,3888
2,0,3780
2,0,4000
2,0,3884
2,0,3896
2,0,3892
2,0,3924
2,0,4008
2,0,3904
2,0,3760
2,0,3896
2,0,3944
2,0,3968
2,0,3900
2,0,3896
2,0,3900
2,0,3936
2,0,3956
2,0,3888
2,0,3876
2,0,3892
2,0,3928
2,0,3976
2,0,3888
2,0,3904
2,0,3896
2,0,3968
2,0,3928
2,0,3904
2,0,3892
2,0,3892
2,0,3972
2,0,3964
2,0,3896
2,0,3868
2,0,3760
2,0,4008
2,0,3916
2,0,3892
2,0,3904
2,0,3888
2,0,3984
2,0,3908
2,0,3764
2,0,3892
2,0,3920
2,0,4000
2,0,3900
2,0,3896
2,0,3884
2,0,3900
2,0,3984
2,0,3888
2,0,3892
2,0,3884
2,0,3904
2,0,4020
2,0,3904
2,0,3896
2,0,3896
2,0,3932
2,0,3976
2,0,3892
2,0,3884
2,0,3888
2,0,3952
2,0,3980
2,0,3896
2,0,3868
2,0,3772
2,0,3984
2,0,3944
2,0,3888
2,0,3908
2,0,3896
2,0,3972
2,0,3936
2,0,3892
2,0,3904
2,0,3888
2,0,3968
2,0,3908
2,0,3880
2,0,3876
2,0,3896
2,0,4004
2,0,3916
2,0,3888
2,0,3888
2,0,3920
2,0,3976
2,0,3920
2,0,3764
2,0,3748
2,0,3916
2,0,4000
2,0,3888
2,0,3876
2,0,3872
2,0,3904
2,0,3968
2,0,3744
2,0,3916
2,0,3884
2,0,3928
2,0,3932
2,0,3868
2,0,3876
2,0,3888
2,0,3952
2,0,3976
2,0,3884
2,0,3884
2,0,3876
2,0,3936
2,0,3976
2,0,3884
2,0,3884
2,0,3892
2,0,3980
2,0,3944
2,0,3888
2,0,3900
2,0,3896
2,0,3972
2,0,3932
2,0,3888
2,0,3896
2,0,3908
2,0,3996
2,0,3920
2,0,3904
2,0,3888
2,0,3908
2,0,4000
2,0,3772
2,0,3892
2,0,3880
2,0,3908
2,0,3992
2,0,3904
2,0,3900
2,0,3888
2,0,3904
2,0,4004
2,0,3888
2,0,3888
2,0,3876
2,0,3904
2,0,4024
2,0,3892
2,0,3892
2,0,3896
2,0,3948
2,0,3960
2,0,3884
2,0,3876
2,0,3892
2,0,3936
2,0,3960
2,0,3868
2,0,3756
2,0,3760
2,0,3952
2,0,3940
2,0,3900
2,0,3892
2,0,3888
2,0,3964
2,0,3928
2,0,3868
2,0,3892
2,0,3876
2,0,3976
2,0,3936
2,0,3892
2,0,3888
2,0,3876
2,0,4004
2,0,3916
2,0,3896
2,0,3892
2,0,3892
2,0,4000
2,0,3904
2,0,3872
2,0,3884
2,0,3760
2,0,4000
2,0,3896
2,0,3892
2,0,3880
2,0,3904
2,0,4008
2,0,3884
2,0,3748
2,0,3880
2,0,3920
2,0,3968
2,0,3912
2,0,3888
2,0,3884
2,0,3936
2,0,4100
2,0,3884
2,0,3884
2,0,3888
2,0,3956
2,0,3984
2,0,3908
2,0,3888
2,0,3884
2,0,3972
2,0,3928
2,0,3896
2,0,3880
2,0,3880
2,0,3956
2,0,3928
2,0,3904
2,0,3784
2,0,3896
2,0,3980
2,0,3908
2,0,3884
2,0,3884
2,0,3888
2,0,4008
2,0,3784
2,0,3884
2,0,3888
2,0,3864
2,0,3968
2,0,3912
2,0,3884
2,0,3880
2,0,3920
2,0,4016
2,0,3900
2,0,3876
2,0,3868
2,0,3908
2,0,4016
2,0,3880
2,0,3892
2,0,3896
2,0,3912
2,0,3956
2,0,3876
2,0,3864
2,0,3880
2,0,3920
2,0,3968
2,0,3884
2,0,3884
2,0,3888
2,0,3924
2,0,3972
2,0,3880
2,0,3888
2,0,3876
2,0,3964
2,0,3936
2,0,3888
2,0,3772
2,0,3880
2,0,3964
2,0,3920
2,0,3888
2,0,3880
2,0,3876
2,0,3952
2,0,3932
2,0,3736
2,0,3868
2,0,3876
2,0,3972
2,0,3892
2,0,3880
2,0,3888
2,0,3892
2,0,3992
2,0,3764
2,0,3896
2,0,3896
2,0,3908
2,0,3980
2,0,3880
2,0,3888
2,0,3896
2,0,3892
2,0,4008
2,0,3892
2,0,3884
2,0,3880
2,0,3896
2,0,3988
2,0,3884
2,0,3872
2,0,3868
2,0,3932
2,0,3968
2,0,3884
2,0,3864
2,0,3872
2,0,3932
2,0,3984
2,0,3892
2,0,3880
2,0,3876
2,0,3944
2,0,3960
2,0,3884
2,0,3872
2,0,3888
2,0,3968
2,0,3940
2,0,3880
2,0,3884
2,0,3876
2,0,3956
2,0,3948
2,0,3876
2,0,3868
2,0,3864
2,0,3952
2,0,3916
2,0,3884
2,0,3888
2,0,3756
2,0,4000
2,0,3900
2,0,3876
2,0,3908
2,0,3900
2,0,3996
2,0,3920
2,0,3748
2,0,3900
2,0,3908
2,0,4028
2,0,3900
2,0,3888
2,0,3892
2,0,3772
2,0,4004
2,0,3884
2,0,3856
2,0,3888
2,0,3920
2,0,3944
2,0,3860
2,0,3860
2,0,3856
2,0,3936
2,0,3968
2,0,3868
2,0,3888
2,0,3872
2,0,3900
2,0,3964
2,0,3880
2,0,3868
2,0,3888
2,0,3924
2,0,3924
2,0,3876
2,0,3876
2,0,3864
2,0,3980
2,0,3932
2,0,3908
2,0,3880
2,0,3892
2,0,3968
2,0,3940
2,0,3888
2,0,3884
2,0,3904
2,0,4008
2,0,3904
2,0,3884
2,0,3744
2,0,3868
2,0,3976
2,0,3892
2,0,3876
2,0,3880
2,0,3900
2,0,3976
2,0,3896
2,0,3732
2,0,3752
2,0,3908
2,0,3992
2,0,3872
2,0,3876
2,0,3892
2,0,3908
2,0,3984
2,0,3880
2,0,3756
2,0,3884
2,0,3896
2,0,3960
2,0,3884
2,0,3884
2,0,3872
2,0,3932
2,0,3948
2,0,3740
2,0,3752
2,0,3872
2,0,3916
2,0,3944
2,0,3880
2,0,3864
2,0,3888
2,0,3936
2,0,3972
2,0,3760
2,0,3880
2,0,3892
2,-1,3968
2,-1,3936
2,-1,3904
2,-1,3876
2,-1,3888
2,-1,3960
2,-1,3808
2,-1,3880
2,-1,3884
2,-1,3876
2,-1,3992
2,-1,3904
2,-1,3872
2,-1,3864
2,-1,3884
2,-1,4008
2,-1,3888
2,-1,3868
2,-1,3876
2,-1,3888
2,-1,4000
2,-1,3880
2,-1,3872
2,-1,3740
2,-1,3764
2,-1,3992
2,-1,3872
2,-1,3880
2,-1,3876
2,-1,3896
2,-1,3980
2,-1,3876
2,-1,3872
2,-1,3892
2,-1,3924
2,-1,3948
2,-1,3868
2,-1,3876
2,-1,3864
2,-1,3936
2,-1,3944
2,-1,3868
2,-1,3872
2,-1,3860
2,-1,3804
2,-1,3956
2,-1,3880
2,-1,3872
2,-1,3852
2,-1,3900
2,-1,3948
2,-1,3844
2,-1,3856
2,-1,3872
2,-1,3928
2,-1,3924
2,-1,3860
2,-1,3860
2,-1,3872
2,-1,3944
2,-1,3920
2,-1,3864
2,-1,3868
2,-1,3868
2,-1,3948
2,-1,3920
2,-1,3748
2,-1,3868
2,-1,3856
2,-1,3932
2,-1,3884
2,-1,3864
2,-1,3868
2,-1,3852
2,-1,3980
2,-1,3868
2,-1,3868
2,-1,3704
2,-1,3732
2,-1,3980
2,-1,3868
2,-1,3872
2,-1,3856
2,-1,3884
2,-1,3960
2,-1,3880
2,-1,3876
2,-1,3872
2,-1,3900
2,-1,3980
2,-1,3884
2,-1,3872
2,-1,3880
2,-1,3908
2,-1,3988
2,-2,3872
2,-2,3868
2,-2,3736
2,-2,3900
2,-2,3944
2,-2,3860
2,-2,3880
2,-2,3864
2,-2,3920
2,-2,3972
2,-2,3884
2,-2,3888
2,-2,3744
2,-2,3936
2,-2,3956
2,-2,3860
2,-2,3876
2,-2,3864
2,-2,3924
2,-2,3952
2,-2,3888
2,-2,3860
2,-2,3872
2,-2,3952
2,-2,3928
2,-2,3896
2,-2,3876
2,-2,3888
2,-2,3960
2,-2,3916
2,-2,3860
2,-2,3868
2,-2,3876
2,-2,3944
2,-2,3924
2,-2,3872
2,-2,3872
2,-2,3872
2,-2,3984
2,-2,3896
2,-2,3864
2,-2,3848
2,-2,3844
2,-2,3988
2,-2,3884
2,-2,3848
2,-2,3856
2,-2,3880
2,-2,3972
2,-2,3880
2,-2,3848
2,-2,3868
2,-2,3868
2,-2,3960
2,-2,3748
2,-2,3744
2,-2,3860
2,-2,3896
2,-2,4000
2,-2,3880
2,-2,3884
2,-2,3884
2,-2,3888
2,-2,3984
2,-2,3748
2,-2,3748
2,-2,3872
2,-2,3880
2,-2,3932
2,-2,3892
2,-2,3876
2,-2,3880
2,-2,3916
2,-2,3952
2,-2,3876
2,-2,3740
2,-2,3872
2,-2,3924
2,-2,3940
2,-2,3860
2,-2,3832
2,-2,3880
2,-2,3924
2,-2,3944
2,-2,3872
2,-2,3884
2,-2,3744
2,-2,3984
2,-2,3916
2,-2,3884
2,-2,3852
2,-2,3860
2,-2,3960
2,-2,3944
2,-1,3748
2,-1,3872
2,-2,3860
2,-2,3944
2,-2,3920
2,-2,3864
2,-2,3884
2,-1,3900
2,-1,3988
2,-1,3888
2,-1,3740
2,-1,3744
2,-1,3860
2,-1,3972
2,-1,3888
2,-1,3868
2,-1,3872
2,-1,3860
2,-1,3960
2,-1,3892
2,-1,3864
2,-1,3736
2,-1,3772
2,-1,3956
2,-1,3872
2,-1,3876
2,-1,3888
2,-1,3896
2,-1,3984
2,-1,3876
2,-1,3888
2,-1,3752
2,-1,3892
2,-1,3992
2,-1,3864
2,-1,3868
2,-1,3872
2,-1,3936
2,-1,3960
2,-1,3876
2,-1,3884
2,-1,3744
2,-1,3940
2,-1,3956
2,-1,3864
2,-1,3860
2,-1,3864
2,-1,3932
2,-1,3940
2,-1,3864
2,-1,3852
2,-1,3864
2,-1,3788
2,-1,3912
2,-1,3868
2,-1,3872
2,-1,3860
2,-1,3940
2,-1,3924
2,-1,3872
2,-1,3868
2,-1,3860
2,-1,3948
2,-1,3924
2,-1,3856
2,-1,3868
2,-1,3860
2,-1,3948
2,-1,3920
2,-1,3884
2,-1,3872
2,-1,3864
2,-1,3944
2,-1,3760
2,-1,3736
2,-1,3856
2,-1,3864
2,-1,3960
2,-1,3892
2,-1,3856
2,-1,3856
2,-1,3864
2,-1,3944
2,-1,3892
2,-1,3728
2,-1,3872
2,-1,3888
2,-1,3988
2,-1,3872
2,-1,3872
2,-1,3852
2,-1,3868
2,-1,3980
2,-1,3864
2,-1,3876
2,-1,3740
2,-1,3740
2,-1,3980
2,-1,3884
2,-1,3848
2,-1,3876
2,-1,3900
2,-1,3952
2,-1,3852
2,-1,3888
2,-1,3860
2,-1,3932
2,-1,3960
2,-1,3868
2,-1,3852
2,-1,3848
2,-1,3908
2,-1,3940
2,-1,3872
2,-1,3884
2,-1,3868
2,-1,3920
2,-1,3820
2,-1,3860
2,-1,3856
2,-1,3856
2,-1,3928
2,-1,3932
2,-1,3872
2,-1,3884
2,-1,3876
2,-1,3960
2,-1,3924
2,-1,3872
2,-1,3864
2,-1,3884
2,-1,3964
2,-1,3932
2,-1,3896
2,-1,3884
2,-1,3872
2,-1,3964
2,-1,3776
2,-1,3884
2,-1,3880
2,-1,3864
2,-1,3972
2,-1,3896
2,-1,3868
2,-1,3852
2,-1,3876
2,-1,3976
2,-1,3896
2,-1,3744
2,-1,3876
2,-1,3888
2,-1,3980
2,-1,3888
2,-1,3892
2,-1,3884
2,-1,3896
2,-1,4000
2,-1,3752
2,-1,3876
2,-1,3880
2,-1,3900
2,-1,3984
2,-1,3868
2,-1,3876
2,-1,3880
2,-1,3948
2,-1,3976
2,-1,3872
2,-1,3884
2,-1,3888
2,-1,3940
2,-1,3964
2,-1,3888
2,-1,3868
2,-1,3884
2,-1,3932
2,-1,3948
2,-1,3900
2,-1,3888
2,-1,3900
2,-1,3968
2,-1,3924
2,-1,3872
2,-1,3736
2,-1,3748
2,-1,3968
2,-1,3928
2,-1,3892
2,-1,3892
2,-1,3892
2,-1,4000
2,-1,3900
2,-1,3756
2,-1,3752
2,-1,3860
2,-1,3976
2,-1,3904
2,-1,3892
2,-1,3876
2,-1,3880
2,-1,3960
2,-1,3892
2,-1,3748
2,-1,3900
2,-1,3880
2,-1,4000
2,-1,3876
2,-1,3880
2,-1,3880
2,-1,3896
2,-1,4004
2,-1,3764
2,-1,3876
2,-1,3884
2,-1,3908
2,-1,3964
2,-1,3880
2,-1,3876
2,-1,3900
2,-1,3948
2,-1,3976
2,-1,3880
2,-1,3876
2,-1,3900
2,-1,3932
2,-1,3972
2,-1,3876
2,-1,3880
2,-1,3884
2,-1,3940
2,-1,3932
2,-1,3896
2,-1,3880
2,-1,3888
2,-1,3952
2,-1,3928
2,-1,3876
2,-1,3872
2,-1,3872
2,-1,3980
2,-1,3928
2,-1,3884
2,-1,3880
2,-1,3872
2,-1,3988
2,-1,3908
2,-1,3876
2,-1,3868
2,-1,3884
2,-1,3996
2,-1,3904
2,-1,3876
2,-1,3868
2,-1,3888
2,-1,3972
2,-1,3904
2,-1,3740
2,-1,3880
2,-1,3896
2,-1,4000
2,-1,3876
2,-1,3872
2,-1,3880
2,-1,3904
2,-1,4008
2,-1,3748
2,-1,3896
2,-1,3868
2,-1,3936
2,-1,3956
2,-1,3892
2,-1,3880
2,-1,3868
2,-1,3940
2,-1,3964
2,-1,3872
2,-1,3892
2,-1,3872
2,-1,3944
2,-1,3948
2,-1,3876
2,-1,3888
2,-1,3880
2,-1,3960
2,-1,3800
2,-1,3896
2,-1,3892
2,-1,3868
2,-1,3948
2,-1,3924
2,-1,3880
2,-1,3892
2,-1,3884
2,-1,3948
2,-1,3904
2,-1,3888
2,-1,3896
2,-1,3892
2,-1,3984
2,-1,3904
2,-1,3880
2,-1,3872
2,-1,3888
2,-1,3972
2,-1,3900
2,-1,3868
2,-1,3868
2,-1,3896
2,-1,3956
2,-1,3860
2,-1,3864
2,-1,3872
2,-1,3908
2,-1,4000
2,-1,3876
2,-1,3868
2,-1,3872
2,-1,3888
2,-1,4000
2,-1,3876
2,-1,3888
2,-1,3876
2,-1,3916
2,-1,3972
2,-1,3876
2,-1,3868
2,-1,3880
2,-1,3924
2,-1,3968
2,-1,3868
2,-1,3880
2,-1,3884
2,-1,3928
2,-1,3972
2,-1,3868
2,-1,3872
2,-1,3876
2,-1,3940
2,-1,3928
2,-1,3880
2,-1,3876
2,-1,3872
2,-1,3944
2,-1,3952
2,-1,3880
2,-1,3888
2,-1,3884
2,-1,3956
2,-1,3940
2,-1,3740
2,-1,3724
2,-1,3880
2,-1,3972
2,-1,3892
2,-1,3860
2,-1,3876
2,-1,3864
2,-1,3984
2,-1,3884
2,-1,3868
2,-1,3728
2,-1,3736
2,-1,3960
2,-1,3904
2,-1,3860
2,-1,3888
2,-1,3896
2,-1,3996
2,-1,3856
2,-1,3868
2,-1,3884
2,-1,3764
2,-1,3972
2,-1,3880
2,-1,3880
2,-1,3872
2,-1,3900
2,-1,3996
2,-1,3876
2,-1,3876
2,-1,3872
2,-1,3768
2,-1,3948
2,-1,3868
2,-1,3856
2,-1,3896
2,-1,3932
2,-1,3968
2,-1,3880
2,-1,3872
2,-1,3856
2,-1,3812
2,-1,3960
2,-1,3888
2,-1,3872
2,-1,3888
2,-1,3972
2,-1,3936
2,-1,3892
2,-1,3876
2,-1,3744
2,-1,3976
2,-1,3936
2,-1,3876
2,-1,3884
2,-1,3864
2,-1,3968
2,-1,3920
2,-1,3892
2,-1,3748
2,-1,3740
2,-1,3976
2,-1,3892
2,-1,3860
2,-1,3876
2,-1,3884
2,-1,3996
2,-1,3880
2,-1,3872
2,-1,3868
2,-1,3752
2,-1,3948
2,-1,3896
2,-1,3868
2,-1,3872
2,-1,3884
2,-1,4000
2,-1,3868
2,-1,3856
2,-1,3868
2,-1,3900
2,-1,3984
2,-1,3880
2,-1,3884
2,-1,3876
2,-1,3888
2,-1,3956
2,-1,3868
2,-1,3748
2,-1,3752
2,-1,3924
2,-1,3952
2,-1,3872
2,-1,3860
2,-1,3904
2,-1,3924
2,-1,3956
2,-1,3872
2,-1,3752
2,-1,3892
2,-1,3928
2,-1,3920
2,-1,3856
2,-1,3876
2,-1,3896
2,-1,3988
2,-1,3948
2,-1,3748
2,-1,3880
2,-1,3860
2,-1,3968
2,-1,3932
2,-1,3864
2,-1,3876
2,-1,3872
2,-1,3964
2,-1,3892
2,-1,3744
2,-1,3872
